video_id,thumb_ocr_text_V2,clean_thumb_ocr_text_V2,bboxes
pIYFz05yrUY,live breaking news with alist 3 jon bravo celebrities to wfn tied who are theyz breaks richard rodriguez his silence,live break news alist bravo celebrity tie break silence,"[""[[417, 50], [470, 81]]"", ""[[10, 54], [152, 93]]"", ""[[153, 54], [237, 93]]"", ""[[84, 102], [182, 144]]"", ""[[405, 113], [469, 138]]"", ""[[55, 146], [181, 186]]"", ""[[58, 185], [105, 220]]"", ""[[157, 281], [218, 305]]"", ""[[245, 282], [309, 305]]""]"
pNpsjMnO7mU,lourself speak for,speak,"[""[[11, 265], [78, 302]]""]"
pOEzjT-SED0,vevo,,[]
pVxOVlm_lE8,avenders finit war,war,"[""[[265, 257], [301, 269]]""]"
pWqRw4NfFDA,hbo here now and official trailer,official trailer,"[""[[13, 285], [129, 306]]"", ""[[136, 286], [240, 306]]""]"
pWqef6cbwzI,ncr anda,anda,"[""[[230, 277], [309, 328]]""]"
pYClHihdjsE,behind usi the scenes,behind scene,"[""[[21, 74], [192, 153]]"", ""[[24, 209], [185, 272]]""]"
paRcIxlBq5c,i be i,,[]
paxgKBUK4wQ,honest trailers,honest trailer,"[""[[25, 123], [275, 185]]"", ""[[34, 189], [256, 232]]""]"
payPzC_QHRw,jardly dald dace dald,dace,"[""[[372, 145], [400, 153]]""]"
pcJo0tIWybY,vevo,,[]
ph2RlcltYdM,autumn haul,autumn haul,"[""[[106, 168], [234, 190]]"", ""[[256, 166], [339, 192]]""]"
pisY6J2Ky6U,is challenge karma a bitch before after,challenge karma bitch,"[""[[301, 50], [478, 100]]"", ""[[2, 52], [117, 98]]"", ""[[201, 51], [293, 99]]""]"
pj6k-EFxqAI,vevo,,[]
pkJtiVCMXVg,snl,,[]
pmMjkMtpnTc,official cte8m music,official music,"[""[[9, 55], [145, 83]]"", ""[[196, 69], [230, 81]]""]"
pojXEFDFMw8,utw,,[]
pomoP2SH8Cg,pucci,,[]
prmQgSpV3fA,ro ubit black thought,black thought,"[""[[317, 194], [470, 233]]"", ""[[277, 242], [476, 281]]""]"
puREqwXzyCI,him on broadwayl,,[]
pvxIoue1Qpw,graham norton show,graham show,"[""[[19, 237], [103, 267]]"", ""[[52, 280], [84, 292]]""]"
pwCuWyq0fHQ,coliseum e3 20t8 tuesday,coliseum,"[""[[157, 144], [333, 174]]""]"
pwj_SZHqiSc,ontino work out are viviou sentows experience or in ima solo may25,work experience solo,"[""[[48, 48], [69, 54]]"", ""[[42, 56], [93, 64]]"", ""[[54, 225], [133, 261]]""]"
pwnsGOlcdvI,beauty new in anuary,beauty new,"[""[[313, 69], [477, 108]]"", ""[[2, 72], [108, 114]]""]"
pykyNOEVqCU,smtown official,official,"[""[[108, 266], [193, 285]]""]"
pz95u3UVpaM,vevo,,[]
pzPtlmzwajA,cnn,,[]
q-WipZ9p0wk,living on a coffee budget,living coffee budget,"[""[[20, 48], [129, 81]]"", ""[[232, 48], [345, 81]]"", ""[[352, 48], [478, 81]]""]"
q260bjSiyq0,africa 100,,[]
q2_8cSXTtDY,foxe,,[]
q2sI-T69sjs,snl,,[]
q4_icwNQJJw,hollywood the beatdown,,[]
q57eQqq9-IA,nintendo,,[]
q6xkWA0Qi98,ad cup phones,cup phone,"[""[[81, 273], [180, 316]]"", ""[[194, 274], [399, 316]]""]"
q8kIxK2kI7k,nightitutorial day 8,day,"[""[[14, 273], [87, 300]]""]"
qE-gdNIL8WI,vevo,,[]
qECkYR4sjJE,women ruined milo wars star,woman ruin milo war star,"[""[[4, 53], [141, 110]]"", ""[[2, 109], [134, 168]]"", ""[[373, 156], [413, 178]]"", ""[[96, 165], [198, 225]]"", ""[[2, 166], [95, 224]]""]"
qEEtzzi1EII,birthdays,birthday,"[""[[22, 73], [342, 128]]""]"
qE_EDUhzsPM,olivia nova,nova,"[""[[128, 161], [192, 181]]""]"
qGeXRr5FFY8,appeal,appeal,"[""[[24, 250], [180, 300]]""]"
qIXvh9rXWJs,bet mancave betx,bet,"[""[[385, 65], [450, 93]]""]"
qLVZiKDNxtw,watch what plead the happens fifth live andy cohen,watch plead fifth live,"[""[[50, 214], [118, 233]]"", ""[[132, 233], [190, 249]]"", ""[[132, 247], [228, 273]]"", ""[[22, 266], [85, 292]]""]"
qN1_nEdly7I,ity it et exclusive,exclusive,"[""[[85, 264], [230, 288]]""]"
qPpUaeChvuY,fol lowt kanye west big boy,west big boy,"[""[[192, 236], [332, 301]]"", ""[[349, 246], [401, 270]]"", ""[[346, 266], [411, 293]]""]"
qQYou9xSKys,aarp et exclusive,exclusive,"[""[[85, 262], [230, 286]]""]"
qYmPNNvfawM,freek participating the race coutuile coor,participate race,"[""[[330, 297], [374, 305]]"", ""[[394, 297], [412, 305]]""]"
qc_z4a00cCQ,turning arrows,turn arrow,"[""[[60, 156], [238, 262]]"", ""[[269, 163], [435, 259]]""]"
qf_rqde7B0A,bob we trust last jedi the is a love letter to star wars fans,bob trust last love letter star war fan,"[""[[388, 60], [473, 94]]"", ""[[417, 92], [474, 109]]"", ""[[160, 230], [312, 280]]"", ""[[72, 281], [137, 305]]"", ""[[142, 281], [218, 305]]"", ""[[264, 281], [322, 305]]"", ""[[328, 281], [398, 305]]"", ""[[401, 281], [462, 305]]""]"
qqs3fxfmWr4,insider maslion distredtler,insider,"[""[[337, 70], [450, 90]]""]"
qtTM2YV3bI8,lucas lucco pabllo vittar paraivo,,[]
qtWjb6ZJ3OQ,nabarie finals i first take,final first take,"[""[[6, 68], [50, 93]]"", ""[[20, 234], [140, 261]]"", ""[[21, 258], [135, 285]]""]"
qxXZF60EPdM,and 55066 prondue the men grazing in the grass hugh masekela have,men grazing grass,"[""[[334, 201], [353, 206]]"", ""[[157, 242], [218, 261]]"", ""[[273, 242], [321, 261]]""]"
qzt7JvsYIuI,these atshow jjames corden,,[]
r-d5HI-zC3I,vevo,,[]
r03V9OEJlgg,apertectgirele vevo,,[]
r15_6z9xryo,a0,,[]
r17fqELkv7g,mabrelleast azealia banks interview,bank interview,"[""[[161, 120], [280, 150]]"", ""[[54, 153], [234, 184]]""]"
r1CMjQ0QJ1E,gikl wice new brand 300 twice,wice new brand twice,"[""[[408, 160], [433, 170]]"", ""[[227, 156], [299, 194]]"", ""[[115, 164], [223, 209]]"", ""[[317, 247], [383, 269]]""]"
r1afdZk0qcI,starship ente at drever official,starship official,"[""[[18, 150], [116, 178]]"", ""[[21, 186], [113, 206]]""]"
r2vDabFVj-A,jimmy ximmits livei,jimmy,"[""[[41, 205], [105, 230]]""]"
r5g85U5lJso,vo,,[]
r63VBOagGAo,portugal ronal uguedes 17 blood my in,blood,"[""[[265, 248], [378, 280]]""]"
r81egea0QPo,nanoo sun fameflynet,sun,"[""[[392, 269], [448, 294]]""]"
r8FQ5wUYm9c,8 cyanide happiness shorts,cyanide happiness short,"[""[[18, 178], [211, 237]]"", ""[[19, 206], [268, 274]]"", ""[[61, 255], [234, 301]]""]"
r9Dh46PLjOY,son pictures,son picture,"[""[[357, 166], [421, 184]]"", ""[[357, 184], [442, 197]]""]"
rDl3gAJpm_4,vevo,,[]
rEzEGto67Jw,washington the post live video coverage wp,post live video coverage,"[""[[309, 157], [374, 192]]"", ""[[248, 197], [274, 209]]"", ""[[274, 197], [308, 209]]"", ""[[309, 197], [368, 209]]""]"
rG7fLWcvv-4,developer update overwatch archives,developer update overwatch archive,"[""[[66, 213], [208, 253]]"", ""[[207, 213], [310, 253]]"", ""[[62, 254], [174, 273]]"", ""[[177, 254], [263, 273]]""]"
rIh1NW7afo4,the mma hour with ariel helwani,hour ariel,"[""[[122, 188], [376, 265]]"", ""[[168, 282], [214, 298]]""]"
rL4WkebTT_U,tokyois greatest viewz,great,"[""[[18, 274], [175, 310]]""]"
rLNK3wi44WU,conan,,[]
rMFxV-l3qG0,jimmy milling live slur cnw 2159 at least eight missing after deadly mudslides ravage seaside con situation aoom,jimmy milling live slur least eight miss deadly ravage seaside con situation,"[""[[41, 205], [105, 230]]"", ""[[28, 212], [240, 292]]"", ""[[416, 242], [454, 254]]"", ""[[245, 252], [322, 280]]"", ""[[36, 296], [68, 306]]"", ""[[70, 297], [100, 306]]"", ""[[102, 297], [145, 306]]"", ""[[180, 296], [221, 306]]"", ""[[282, 297], [324, 306]]"", ""[[324, 296], [368, 306]]"", ""[[368, 296], [390, 306]]"", ""[[394, 298], [432, 305]]""]"
rNYduKIyEvA,v3815 vevo,,[]
rPmh6vmIGUE,mingal a,,[]
rQWZK5U233s,never be enough,never enough,"[""[[99, 226], [197, 254]]"", ""[[246, 228], [378, 254]]""]"
rR-wWKCe92o,with come fly me,come fly,"[""[[76, 220], [180, 252]]"", ""[[186, 220], [242, 252]]""]"
rRzxEiBLQCA,but jyp official,official,"[""[[74, 260], [197, 300]]""]"
rXbrryghxAA,dogs these adopting need lets,dog adopt need let,"[""[[114, 60], [197, 108]]"", ""[[84, 109], [224, 158]]"", ""[[12, 110], [82, 158]]"", ""[[249, 197], [295, 227]]""]"
rXfnPGGfSh8,blue vevo,blue,"[""[[150, 83], [333, 256]]""]"
rXqh6AcIb-c,the tonight ariana grande show jimmy fallon,tonight show jimmy,"[""[[21, 225], [112, 245]]"", ""[[21, 241], [86, 261]]"", ""[[46, 258], [111, 278]]""]"
rYzLh2QuraQ,lineup guess owner the pet,guess owner pet,"[""[[136, 272], [194, 286]]"", ""[[271, 271], [338, 288]]"", ""[[236, 273], [268, 286]]""]"
r_ho3R3LbHU,hector visit bellyan,hector visit,"[""[[103, 114], [380, 180]]"", ""[[236, 168], [293, 194]]""]"
rgyPpsX2B0g,ican monominess ter,,[]
riaA0GW9jeI,snl,,[]
rjIsrpAg3JE,cnn,,[]
rll790aP60Q,music,music,"[""[[28, 277], [128, 306]]""]"
rnhlTS8RgUM,vevo,,[]
rog8VV2A2bY,vm done,,[]
rp2I4P6bEYA,he ldogs riv sneak peek,sneak peek,"[""[[142, 257], [249, 286]]"", ""[[256, 258], [337, 287]]""]"
rx2qG_YMrDs,a omega ac75 boat concept emirates team zealand new,omega boat concept emirate team new,"[""[[233, 170], [257, 182]]"", ""[[142, 281], [201, 300]]"", ""[[202, 281], [305, 300]]"", ""[[12, 293], [45, 301]]"", ""[[49, 293], [73, 301]]"", ""[[12, 301], [30, 308]]""]"
rxUfRhVYeKI,ladbaby,,[]
rxmtHVSVjdo,vevo,,[]
rxwYxZSeCho,jouise keniland,,[]
ryr75N0nki0,vevo,,[]
s0qeYQZ7mEo,wh gov,,[]
s12qaVEyW14,the fortnite podcast ninja,,[]
s2GLaxXMVq4,amazing gun battlefield 1,amaze gun battlefield,"[""[[0, 45], [329, 124]]"", ""[[344, 48], [482, 125]]"", ""[[126, 126], [301, 166]]""]"
s9EE_r0WRMk,allsaints chanel paris cotyest was what,,[]
s9STSzi4iPI,move of the week fcb messrs goal,move week messrs goal,"[""[[112, 242], [216, 274]]"", ""[[352, 244], [456, 274]]"", ""[[112, 276], [256, 308]]"", ""[[261, 276], [358, 308]]""]"
sAWeoDHzBgE,pictures talking,picture talk,"[""[[236, 254], [469, 308]]"", ""[[9, 256], [226, 306]]""]"
sD9_l3oDOag,vevo,,[]
sECcOTO8Ij4,i sonic forces,sonic force,"[""[[189, 211], [315, 253]]"", ""[[227, 244], [327, 277]]""]"
sF1l7v3XY6I,nardrobe tour,tour,"[""[[316, 166], [432, 193]]""]"
sGIm0-dQd8M,dadd yankees records,record,"[""[[30, 276], [73, 284]]""]"
sHupIDugAD8,respect raw,respect raw,"[""[[199, 204], [273, 236]]"", ""[[11, 253], [146, 302]]""]"
sIbv19R2rfY,hd trailer,trailer,"[""[[29, 280], [182, 310]]""]"
sJGgV3p8JzY,vevo,,[]
sOIBkZsGb0A,should you confess feelings toa friendz,confess feeling toa,"[""[[255, 114], [466, 155]]"", ""[[245, 162], [466, 204]]"", ""[[356, 210], [464, 252]]""]"
sQc00uS6qjY,lifetime,lifetime,"[""[[21, 245], [105, 262]]""]"
sS0LCjOiIhc,jyp official,official,"[""[[74, 260], [197, 301]]""]"
sWVUjFXV9Yg,festive getting vlog,festive get,"[""[[246, 165], [374, 192]]"", ""[[105, 168], [237, 192]]""]"
sWk4b3RO4EA,showtime below digital episode ebelt brendan schame,digital episode,"[""[[170, 242], [312, 291]]"", ""[[318, 242], [469, 292]]""]"
sXP6vliZIHI,cardi cardi bartier 21 savage,savage,"[""[[352, 122], [395, 142]]""]"
sZcuF1T4Vxw,fortnite battle royale 50y 50 announce,battle royale announce,"[""[[216, 81], [264, 97]]"", ""[[198, 96], [281, 122]]"", ""[[181, 257], [299, 285]]""]"
sZoZryCb0P0,lau17 getting over you,get,"[""[[152, 273], [228, 288]]""]"
s_LxZx42sIk,teded what are mini brains2,,[]
saZizkBOOJI,vlogging zears ago vlog,ago,"[""[[360, 168], [425, 190]]""]"
scIrzG3kgRY,woollim ent official,official,"[""[[361, 285], [465, 310]]""]"
scLYjsvrUMk,ya chainz big sean nicki minaj big bank hustled for mines dont ask for none ya get off ass and go get you some factsi parental advisory vevo explicit content,big bank hustle mine dont ask none get parental advisory explicit content,"[""[[53, 150], [184, 193]]"", ""[[223, 150], [463, 193]]"", ""[[32, 205], [97, 214]]"", ""[[137, 205], [180, 214]]"", ""[[186, 205], [228, 214]]"", ""[[233, 205], [262, 214]]"", ""[[301, 204], [340, 214]]"", ""[[209, 214], [237, 224]]"", ""[[408, 265], [470, 274]]"", ""[[405, 274], [472, 293]]"", ""[[408, 294], [438, 304]]"", ""[[441, 294], [470, 304]]""]"
sdnD09M5uj0,youlre with you laryon have or poing was the the you to han vourite get person minsouttenn day every article when the dull aa,han get person day every article dull,"[""[[125, 125], [162, 144]]"", ""[[67, 126], [102, 147]]"", ""[[380, 128], [445, 146]]"", ""[[82, 153], [120, 175]]"", ""[[30, 156], [81, 173]]"", ""[[272, 162], [293, 168]]"", ""[[120, 209], [156, 228]]""]"
sdvfBbSsPaE,back vith game,back game,"[""[[163, 124], [303, 163]]"", ""[[157, 192], [317, 233]]""]"
sm7_baYCIkQ,sbs,,[]
sn3Ct2_L4OA,vevo,,[]
soBb4X5Hb6k,self,self,"[""[[14, 261], [188, 309]]""]"
soYZ2yzxEjM,buff yours f punish,buff punish,"[""[[349, 169], [452, 196]]"", ""[[29, 173], [132, 196]]""]"
sottGW1p5os,pink the ateshow james corden,pink,"[""[[292, 146], [466, 230]]""]"
spOc_9ZhshU,and the atshow ames corden,,[]
sun1x0ANt-Y,bbc news,news,"[""[[29, 238], [94, 257]]""]"
svD_Nxqer00,the white house wash in bleagereable whicov,white house wash,"[""[[148, 43], [238, 63]]"", ""[[249, 44], [344, 65]]"", ""[[148, 73], [208, 88]]""]"
swqmsRWM4rY,i if calvin harris 8 dua lipa go i i kiss one zhu remix vevo,lipa kiss one remix,"[""[[286, 81], [348, 116]]"", ""[[254, 136], [321, 164]]"", ""[[184, 139], [248, 165]]"", ""[[186, 218], [281, 248]]""]"
szaJ5aW-LUs,disco panici at the feels like christmas,feel like,"[""[[160, 281], [205, 312]]"", ""[[202, 281], [237, 312]]""]"
t1v0BgiYgHE,lifetime,lifetime,"[""[[21, 245], [105, 262]]""]"
t6Bi_0q_17Y,smtown official,official,"[""[[108, 268], [192, 285]]""]"
t8a8EFMAuSU,xfl2020,,[]
tCXGJQYZ9JA,vevo,,[]
tE8pKjl9jgo,i,,[]
tEA_n4mmBok,raw,raw,"[""[[12, 256], [146, 308]]""]"
tEnCoocmPQM,vevo,,[]
tFUKsthR-Ts,public comment nonagenda item manyorg los angelescity council meeting decemberazon lacity org was,public comment item council meeting,"[""[[70, 314], [117, 332]]"", ""[[116, 314], [178, 332]]"", ""[[237, 317], [261, 329]]"", ""[[112, 333], [146, 345]]"", ""[[146, 333], [185, 345]]""]"
tIeXSCPBDsY,bravo,bravo,"[""[[23, 251], [94, 274]]""]"
tJFk9dPdxO0,skating an olympian with,skate,"[""[[19, 147], [246, 233]]""]"
tJfDBSWYqU8,robin hood teaser trailer,robin hood teaser trailer,"[""[[12, 238], [102, 257]]"", ""[[14, 257], [230, 306]]"", ""[[241, 272], [342, 304]]"", ""[[346, 271], [453, 305]]""]"
tJoAYpurA6k,solo warsstory star,solo star,"[""[[24, 72], [289, 183]]"", ""[[70, 168], [151, 203]]""]"
tLOl3s0uIM4,vevo,,[]
tN8o_E_f9FQ,darkest official trailer,official trailer,"[""[[17, 225], [238, 265]]"", ""[[18, 261], [220, 306]]""]"
tOr88uFiOjQ,2,,[]
tOzCoDvRqyk,usa usa 5 3 2,,[]
tQR5G3kvfNQ,late president show stephen jimmy carter colbert,late president show jimmy carter,"[""[[376, 208], [445, 234]]"", ""[[101, 230], [271, 257]]"", ""[[389, 230], [470, 257]]"", ""[[72, 257], [173, 284]]"", ""[[181, 257], [297, 284]]""]"
tSjvx_c4meE,backi days hm 31 offline anq vlog hoha,day,"[""[[232, 168], [312, 190]]""]"
tT-lTxhW7pY,nbc news,news,"[""[[64, 278], [129, 302]]""]"
tYDmvYhQ6wI,vevios fljimos lejos,,[]
th2lhZ7VeVk,wants to millionaire,want millionaire,"[""[[57, 184], [98, 201]]"", ""[[26, 237], [145, 252]]""]"
tjA7nAHOAww,vevo,,[]
tkhbOc-jZ6c,tll,,[]
tlILlcCE8Sc,asory this is templation tile through vevo,tile,"[""[[231, 213], [352, 277]]""]"
tml1mo26jmw,stone music entertainment,stone music entertainment,"[""[[16, 242], [210, 282]]"", ""[[17, 286], [68, 300]]"", ""[[72, 286], [209, 300]]""]"
tnCbI51JpAM,playstation experience 2017 watch starting december bat 8pm pacific live playstation live com,experience watch start bat pacific live,"[""[[121, 117], [281, 136]]"", ""[[58, 162], [106, 177]]"", ""[[144, 164], [212, 177]]"", ""[[296, 163], [328, 178]]"", ""[[372, 164], [428, 177]]"", ""[[150, 190], [184, 204]]""]"
tpF7R7ou4OY,marvel studios organized chaos,marvel studio organize chaos,"[""[[33, 77], [108, 108]]"", ""[[108, 77], [188, 110]]"", ""[[28, 113], [278, 157]]"", ""[[28, 165], [169, 208]]""]"
tpyQLIpv4Yk,pop songs turned opera,pop song turn opera,"[""[[43, 54], [145, 115]]"", ""[[20, 91], [187, 168]]"", ""[[15, 134], [211, 214]]"", ""[[40, 182], [203, 256]]""]"
tr1Loa7r7sY,the i podcast post malone,post,"[""[[13, 190], [154, 241]]""]"
tw6pCt1yeJE,best audience reactions,best audience reaction,"[""[[133, 51], [363, 121]]"", ""[[156, 244], [334, 274]]"", ""[[142, 281], [346, 313]]""]"
twjTkBN3Q9A,i hot ones,hot one,"[""[[25, 206], [132, 252]]"", ""[[17, 252], [141, 297]]""]"
ty-AFKiiTRA,original motion picture soundthack love simon vevo,original motion picture love,"[""[[132, 57], [180, 65]]"", ""[[184, 57], [222, 65]]"", ""[[225, 57], [270, 65]]"", ""[[174, 72], [220, 97]]""]"
tz23WFb8HM0,official 1thek,official,"[""[[64, 272], [174, 306]]""]"
u5Jw7D-c3II,gomez selena 51,,[]
u9Mv98Gr5pY,venom official trailer,venom official trailer,"[""[[18, 65], [179, 121]]"", ""[[87, 276], [242, 304]]"", ""[[251, 277], [391, 304]]""]"
uBYzYji4rmE,honest trailers,honest trailer,"[""[[20, 130], [254, 189]]"", ""[[29, 191], [237, 231]]""]"
uCNXhk4jFXY,ufc press conference,press conference,"[""[[181, 212], [298, 250]]"", ""[[121, 252], [360, 290]]""]"
uCnPZHrrSDU,hollywood the beatdown,,[]
uI4AsXCHfWU,born this way the i,born way,"[""[[220, 128], [269, 168]]"", ""[[242, 189], [289, 229]]""]"
uJOCux8B_w0,noets king,king,"[""[[169, 95], [219, 115]]""]"
uKxWP56VStM,vevo,,[]
uNOJaKrNhc8,breaking news,break news,"[""[[22, 228], [218, 261]]"", ""[[229, 228], [341, 261]]""]"
uRP4nAGMYCY,new true facts frogfish,new true fact frogfish,"[""[[6, 56], [64, 76]]"", ""[[5, 234], [92, 281]]"", ""[[95, 238], [193, 280]]"", ""[[5, 282], [130, 305]]""]"
uSDRtVGLcWc,vevo,,[]
uXNIeQjav80,mumdays,,[]
u_C4onVrr8U,vevo,,[]
u_OO9taOvG8,original motion picture soundtrack star the la slt ed j i wars music by vevo john williams,original motion picture star war music,"[""[[25, 52], [122, 65]]"", ""[[134, 53], [210, 65]]"", ""[[221, 53], [309, 65]]"", ""[[114, 100], [368, 160]]"", ""[[111, 179], [369, 239]]"", ""[[200, 273], [252, 286]]""]"
u_SA2QkZd24,hayana conor anna vs maynard maynard,anna,"[""[[85, 217], [168, 252]]""]"
uaa5x5UwF6Q,abc cst 49 min uber doc,min doc,"[""[[78, 253], [105, 266]]"", ""[[428, 285], [457, 297]]""]"
udm5jUA-2bs,trailer hd,trailer,"[""[[12, 204], [200, 240]]""]"
uexk7jWXYmU,official 1thek,official,"[""[[64, 272], [174, 306]]""]"
umAXAP50hKw,f reaction,reaction,"[""[[60, 229], [422, 285]]""]"
urkiePoszu4,25 may solo wars star,may solo war star,"[""[[258, 198], [352, 249]]"", ""[[26, 222], [191, 291]]"", ""[[100, 273], [155, 297]]"", ""[[49, 282], [104, 307]]""]"
uthHP6FoBmk,apr 221 lyri cal lenonade 325,cal,"[""[[20, 232], [58, 255]]""]"
utsPTIL0ACE,qwtf questions answered,question answer,"[""[[232, 150], [458, 184]]"", ""[[233, 184], [458, 217]]""]"
uwbd0-gaoY8,cruelty free make up 13 nathonals kkwbeauty becca cosmetics,cruelty free make cosmetic,"[""[[134, 80], [311, 139]]"", ""[[178, 133], [289, 183]]"", ""[[141, 181], [254, 222]]"", ""[[31, 292], [82, 304]]""]"
uxbQATBAXf8,deadpoolz,,[]
v0RrsWK4GlY,the day lalmost tele died,day tele die,"[""[[390, 82], [470, 133]]"", ""[[132, 165], [150, 176]]"", ""[[310, 182], [469, 268]]""]"
v0xBdIyNijk,smacklu live,live,"[""[[93, 280], [174, 304]]""]"
v1OhsiZjpww,ioty,,[]
v1pN6cj8TuE,use velt a hotel tadway illywood the ateshow james corden,use hotel,"[""[[0, 40], [72, 64]]"", ""[[0, 69], [117, 100]]""]"
v6yg4ImnYwA,tasj,,[]
v9ea5VDQfXg,smtown official,official,"[""[[108, 268], [192, 285]]""]"
vAh7jTAkCKc,vevo,,[]
vBuR-I4AT-o,ad phillps ec canon gilent england v belgium world cup 1990 last 16 june 26th david platt scoring the winner bologna italy,canon world cup last june score winner,"[""[[197, 98], [254, 125]]"", ""[[188, 284], [226, 296]]"", ""[[226, 284], [249, 296]]"", ""[[285, 284], [316, 296]]"", ""[[338, 284], [368, 296]]"", ""[[161, 298], [209, 310]]"", ""[[232, 298], [276, 310]]""]"
vHwOMWGAg_o,spen,,[]
vIVaLtJmyPs,wed rld wonder,wed wonder,"[""[[25, 233], [64, 256]]"", ""[[22, 260], [102, 282]]""]"
vLVSf_yI_r8,guoudan chocod jellyfish official xxxx,jellyfish official,"[""[[5, 249], [126, 280]]"", ""[[41, 281], [126, 305]]""]"
vN-9kXivHZ8,chang 2018 pye,chang,"[""[[155, 130], [224, 159]]""]"
vPsic3dEndc,inch so you 00 cnary you think know yook trails22,inch think know yook,"[""[[21, 60], [73, 85]]"", ""[[203, 126], [359, 186]]"", ""[[198, 187], [334, 239]]"", ""[[357, 189], [473, 241]]""]"
vT_IlY0A4_0,johnny marr hi hello,hello,"[""[[42, 257], [105, 281]]""]"
vUTI4bPdlgE,vevo,,[]
vVoxIgwdppE,thiney,,[]
vW7H-DKivX8,these a take ateshow break james corden,take break,"[""[[309, 243], [365, 278]]"", ""[[334, 257], [406, 296]]""]"
v_CnHkclnC8,marvel avenders infinity war,marvel infinity war,"[""[[113, 197], [153, 214]]"", ""[[41, 282], [176, 300]]"", ""[[190, 280], [255, 303]]""]"
v_Gdg-fEz6k,genius framework p icluve perfect,genius framework perfect,"[""[[386, 56], [465, 69]]"", ""[[36, 219], [171, 239]]"", ""[[150, 266], [281, 302]]""]"
vbZbnpbVc0w,official cte8m music,official music,"[""[[9, 56], [145, 84]]"", ""[[194, 69], [232, 81]]""]"
ve3oQBjcAGI,everything wrong with wonder woman,everything wrong wonder woman,"[""[[63, 43], [231, 94]]"", ""[[231, 44], [340, 96]]"", ""[[36, 227], [245, 293]]"", ""[[245, 226], [451, 297]]""]"
vecSVX1QYbQ,official,official,"[""[[80, 284], [169, 304]]""]"
vfqeeScKVyc,christmas outfits,outfit,"[""[[281, 150], [472, 189]]""]"
vgX5M1eVhyw,bon appetit,bon,"[""[[1, 269], [65, 300]]""]"
vht9VHo8r5c,ellens show me more show youtube originals,show original,"[""[[26, 274], [118, 297]]"", ""[[237, 285], [301, 309]]""]"
vjI4Alon-3Q,vevo,,[]
vkbS_oEN-Tg,justice league is life biam 45,justice league life,"[""[[17, 69], [250, 118]]"", ""[[20, 122], [249, 173]]"", ""[[86, 180], [208, 228]]""]"
vn9mMeWcgoM,jurassic world official trailer,world official trailer,"[""[[73, 98], [128, 120]]"", ""[[154, 268], [238, 292]]"", ""[[241, 268], [322, 292]]""]"
vzyENzPa370,ad would you rather,would rather,"[""[[124, 175], [277, 220]]"", ""[[125, 226], [370, 287]]""]"
w-n3YPSHv4s,bbc news,news,"[""[[29, 237], [94, 257]]""]"
w2A8q3XIhu0,things you might not know,thing might know,"[""[[37, 211], [157, 239]]"", ""[[114, 241], [219, 271]]"", ""[[112, 273], [212, 301]]""]"
w3Rd-KZeVp4,hullywan i sal apr 7 payperv on ufc ufc khabi olloy mmaweekly,sal,"[""[[157, 86], [208, 117]]""]"
